,index,Player,G,GS,MP,FG,WS,BPM,VORP,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,HOF,all_star_appear,URL,nba_champ,all_defensive,all_star_mvp,league_mvp,scoring_champ,all_nba,finals_mvp,def_poy,stl_champ,ast_champ,trb_champ,blk_champ
403,409,LaMarcus Aldridge,794.0,753.0,27568.0,6157.0,86.69999999999999,12.500000000000002,22.4,12659.0,84.0,293.0,6073.0,12366.0,2738.0,3412.0,2086.0,4504.0,6590.0,1510.0,611.0,828.0,1243.0,15136.0,0,7.0,aldrila01,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
404,410,LaPhonso Ellis,624.0,359.0,17616.0,2895.0,32.8,-14.600000000000001,7.1000000000000005,6409.0,241.0,797.0,2654.0,5612.0,1379.0,1888.0,1320.0,2712.0,4032.0,981.0,433.0,477.0,1001.0,7410.0,0,0.0,ellisla01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,411,LaSalle Thompson,1087.0,587.0,23707.0,3555.0,39.1,-49.800000000000004,8.199999999999998,7245.0,4.0,27.0,3551.0,7218.0,1761.0,2362.0,2354.0,5087.0,7441.0,1222.0,823.0,1072.0,1834.0,8875.0,0,0.0,thompla01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,412,Lamar Odom,961.0,684.0,32131.0,4811.0,77.0,27.999999999999996,36.3,10393.0,664.0,2126.0,4147.0,8267.0,2495.0,3599.0,1821.0,6238.0,8059.0,3554.0,848.0,892.0,2253.0,12781.0,0,0.0,odomla01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,413,Lamond Murray,736.0,364.0,18477.0,3137.0,19.799999999999997,-25.7,1.4,7301.0,528.0,1466.0,2609.0,5835.0,1484.0,1955.0,936.0,2097.0,3033.0,978.0,684.0,319.0,1207.0,8286.0,0,0.0,murrala01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,414,Larry Bird*,897.0,870.0,34443.0,8591.0,145.9,85.69999999999999,79.59999999999997,17334.0,649.0,1727.0,7942.0,15607.0,3960.0,4471.0,1757.0,7217.0,8974.0,5695.0,1556.0,755.0,2816.0,21791.0,1,12.0,birdla01,3.0,3.0,1.0,3.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0
409,415,Larry Costello,706.0,0.0,21198.0,3095.0,62.7,0.0,0.0,7068.0,0.0,0.0,3095.0,7068.0,2432.0,2891.0,0.0,0.0,2705.0,3215.0,0.0,0.0,0.0,8622.0,0,6.0,costela01,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
410,416,Larry Drew,726.0,342.0,18589.0,3328.0,24.0,-40.9,-2.5,7143.0,122.0,431.0,3206.0,6712.0,1378.0,1727.0,260.0,1020.0,1280.0,3747.0,797.0,45.0,1590.0,8156.0,0,0.0,drewla01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,416,Larry Drew,726.0,342.0,18589.0,3328.0,24.0,-40.9,-2.5,7143.0,122.0,431.0,3206.0,6712.0,1378.0,1727.0,260.0,1020.0,1280.0,3747.0,797.0,45.0,1590.0,8156.0,0,0.0,drewla02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,417,Larry Foust,817.0,0.0,21890.0,3814.0,74.19999999999999,0.0,0.0,9414.0,0.0,0.0,3814.0,9414.0,3570.0,4816.0,0.0,0.0,8041.0,1368.0,0.0,0.0,0.0,11198.0,0,8.0,foustla01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
413,418,Larry Hughes,977.0,639.0,29306.0,4863.0,38.5,-29.300000000000004,10.2,12091.0,738.0,2347.0,4125.0,9744.0,2882.0,3786.0,929.0,2990.0,3919.0,2932.0,1430.0,329.0,2011.0,13346.0,0,0.0,hughela01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
414,419,Larry Johnson,711.0,699.0,25723.0,4404.0,69.6,19.3,28.399999999999995,9099.0,367.0,1104.0,4037.0,7995.0,2281.0,2980.0,1795.0,3510.0,5305.0,2305.0,520.0,260.0,1438.0,11456.0,0,0.0,johnsla01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,419,Larry Johnson,711.0,699.0,25723.0,4404.0,69.6,19.3,28.399999999999995,9099.0,367.0,1104.0,4037.0,7995.0,2281.0,2980.0,1795.0,3510.0,5305.0,2305.0,520.0,260.0,1438.0,11456.0,0,0.0,johnsla02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,420,Larry Kenon,551.0,44.0,16287.0,3683.0,37.2,-18.8,11.800000000000002,7550.0,1.0,11.0,3682.0,7539.0,1448.0,1820.0,1428.0,2661.0,4089.0,1326.0,698.0,164.0,1148.0,8815.0,0,5.0,kenonla01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,421,Larry Nance,1113.0,884.0,35788.0,7205.0,123.1,58.599999999999994,53.2,13245.0,21.0,107.0,7184.0,13138.0,3334.0,4409.0,2713.0,5927.0,8640.0,2740.0,1071.0,2249.0,1963.0,17765.0,0,3.0,nancela01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,421,Larry Nance,1113.0,884.0,35788.0,7205.0,123.1,58.599999999999994,53.2,13245.0,21.0,107.0,7184.0,13138.0,3334.0,4409.0,2713.0,5927.0,8640.0,2740.0,1071.0,2249.0,1963.0,17765.0,0,3.0,nancela02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,422,Larry Siegfried,581.0,0.0,14190.0,2192.0,33.2,0.0,0.0,5371.0,0.0,0.0,2192.0,5371.0,1694.0,1982.0,0.0,0.0,1609.0,2022.0,0.0,0.0,0.0,6078.0,0,0.0,siegfla01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,423,Latrell Sprewell,913.0,868.0,35270.0,6076.0,56.300000000000004,3.1000000000000005,21.9,14294.0,1104.0,3272.0,4972.0,11022.0,3456.0,4298.0,770.0,2954.0,3724.0,3664.0,1294.0,399.0,2450.0,16712.0,0,4.0,sprewla01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
421,424,LeBron James,1061.0,1060.0,41272.0,10423.0,205.60000000000002,128.6,115.99999999999999,20803.0,1467.0,4295.0,8956.0,16508.0,6474.0,8752.0,1289.0,6418.0,7707.0,7461.0,1749.0,817.0,3619.0,28787.0,0,15.0,jamesle01,3.0,6.0,3.0,4.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0
422,425,Leandro Barbosa,914.0,112.0,19768.0,3674.0,39.0,-20.0,7.4,8046.0,1053.0,2726.0,2621.0,5320.0,1342.0,1635.0,352.0,1496.0,1848.0,1871.0,749.0,128.0,1155.0,9743.0,0,0.0,barbole01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,426,Len Chappell,858.0,0.0,15410.0,3196.0,27.599999999999998,0.0,0.0,7053.0,0.0,0.0,3196.0,7053.0,1747.0,2498.0,0.0,0.0,4585.0,620.0,0.0,0.0,0.0,8139.0,0,1.0,chapple01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,427,Lenny Wilkens*,1077.0,0.0,38064.0,6189.0,95.6,3.1999999999999997,3.7,14327.0,0.0,0.0,6189.0,14327.0,5394.0,6973.0,118.0,279.0,5030.0,7211.0,174.0,26.0,0.0,17772.0,1,9.0,wilkele01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
425,428,Leroy Ellis,1127.0,0.0,30120.0,4564.0,48.39999999999999,-4.1,1.9,10347.0,0.0,0.0,4564.0,10347.0,2019.0,2756.0,534.0,1060.0,9486.0,1544.0,146.0,151.0,0.0,11147.0,0,0.0,ellisle01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,429,Lindsey Hunter,937.0,438.0,23253.0,2970.0,32.8,-29.599999999999994,9.5,7663.0,1075.0,2984.0,1895.0,4679.0,941.0,1261.0,438.0,1583.0,2021.0,2506.0,1120.0,165.0,1159.0,7956.0,0,0.0,hunteli01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,430,Lionel Hollins,720.0,195.0,19662.0,3413.0,23.0,-30.5,1.5999999999999996,7737.0,16.0,107.0,3397.0,7630.0,1495.0,2022.0,411.0,1279.0,1690.0,3168.0,1129.0,202.0,1465.0,8337.0,0,1.0,hollili01,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,431,Lonnie Shelton,673.0,253.0,18530.0,3416.0,37.300000000000004,6.000000000000001,14.600000000000001,6950.0,3.0,31.0,3413.0,6919.0,1214.0,1646.0,1415.0,2721.0,4136.0,1459.0,739.0,559.0,1284.0,8049.0,0,1.0,sheltlo01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,432,Lorenzen Wright,796.0,448.0,18696.0,2562.0,30.499999999999993,-58.4,-0.19999999999999982,5594.0,2.0,29.0,2560.0,5565.0,1080.0,1676.0,1696.0,3285.0,4981.0,626.0,474.0,575.0,881.0,6206.0,0,0.0,wrighlo02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,433,Lou Hudson,890.0,0.0,29794.0,7392.0,80.89999999999999,-1.2,5.8999999999999995,15129.0,0.0,0.0,7392.0,15129.0,3156.0,3960.0,436.0,718.0,3926.0,2432.0,516.0,98.0,249.0,17940.0,0,6.0,hudsolo01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
431,434,Lou Williams,863.0,91.0,20430.0,3628.0,53.70000000000001,-9.299999999999997,11.100000000000001,8666.0,1112.0,3193.0,2516.0,5473.0,3078.0,3694.0,309.0,1531.0,1840.0,2514.0,772.0,159.0,1308.0,11446.0,0,0.0,willilo02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,435,Loy Vaught,740.0,355.0,17542.0,3141.0,36.6,-37.49999999999999,1.8000000000000003,6243.0,21.0,86.0,3120.0,6157.0,849.0,1182.0,1533.0,3521.0,5054.0,675.0,531.0,235.0,848.0,7152.0,0,0.0,vaughlo01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,436,Lucius Allen,768.0,0.0,22512.0,4395.0,45.699999999999996,-0.3999999999999999,9.5,9555.0,0.0,0.0,4395.0,9555.0,1877.0,2463.0,471.0,1116.0,2483.0,3546.0,740.0,153.0,247.0,10667.0,0,0.0,allenlu01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,437,Luis Scola,743.0,505.0,19001.0,3669.0,45.69999999999999,-7.2,7.3,7442.0,92.0,271.0,3577.0,7171.0,1452.0,1961.0,1335.0,3606.0,4941.0,1194.0,474.0,224.0,1121.0,8882.0,0,0.0,scolalu01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,438,Luke Ridnour,891.0,507.0,22764.0,3059.0,36.2,-26.6,4.8999999999999995,7130.0,621.0,1782.0,2438.0,5348.0,1307.0,1522.0,386.0,1588.0,1974.0,3889.0,846.0,169.0,1415.0,8046.0,0,0.0,ridnolu01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,439,Luol Deng,942.0,888.0,32749.0,5441.0,77.9,10.0,23.4,11997.0,701.0,2127.0,4740.0,9870.0,2630.0,3408.0,1541.0,4215.0,5756.0,2206.0,926.0,445.0,1558.0,14213.0,0,2.0,denglu01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,440,Magic Johnson*,906.0,763.0,33245.0,6211.0,155.70000000000002,91.5,77.39999999999999,11951.0,325.0,1074.0,5886.0,10877.0,4960.0,5850.0,1601.0,4958.0,6559.0,10141.0,1724.0,374.0,3506.0,17707.0,1,12.0,johnsma02,5.0,0.0,2.0,3.0,0.0,10.0,3.0,0.0,2.0,4.0,0.0,0.0
438,441,Mahmoud Abdul-Rauf,586.0,336.0,15628.0,3514.0,25.099999999999998,-27.5,-0.8000000000000003,7943.0,474.0,1339.0,3040.0,6604.0,1051.0,1161.0,219.0,868.0,1087.0,2079.0,487.0,46.0,963.0,8553.0,0,0.0,abdulma02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,443,Marc Gasol,643.0,636.0,21721.0,3604.0,69.60000000000001,32.0,31.099999999999998,7262.0,116.0,334.0,3488.0,6928.0,2268.0,2936.0,1184.0,3709.0,4893.0,2086.0,594.0,971.0,1294.0,9592.0,0,3.0,gasolma01,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
440,444,Marcin Gortat,757.0,476.0,19897.0,3350.0,61.4,8.0,14.200000000000001,6025.0,4.0,24.0,3346.0,6001.0,1141.0,1668.0,1659.0,4495.0,6154.0,769.0,373.0,895.0,889.0,7845.0,0,0.0,gortama01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,445,Marco Belinelli,644.0,216.0,14903.0,2204.0,23.499999999999996,-22.7,1.4000000000000004,5191.0,853.0,2262.0,1351.0,2929.0,948.0,1140.0,144.0,1177.0,1321.0,1080.0,375.0,44.0,665.0,6209.0,0,0.0,belinma01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,446,Marcus Camby,1106.0,913.0,32350.0,4133.0,92.0,55.199999999999996,41.10000000000001,8865.0,22.0,100.0,4111.0,8765.0,1817.0,2737.0,3017.0,7897.0,10914.0,2130.0,1112.0,2562.0,1510.0,10105.0,0,0.0,cambyma01,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
443,447,Marcus Thornton,737.0,193.0,16645.0,3082.0,28.399999999999995,-25.7,4.500000000000001,7336.0,1077.0,3020.0,2005.0,4316.0,1115.0,1355.0,586.0,1454.0,2040.0,1010.0,601.0,92.0,729.0,8356.0,0,0.0,thornma01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,448,Mario Elie,765.0,395.0,19298.0,2202.0,50.4,-6.800000000000003,14.0,4651.0,578.0,1582.0,1624.0,3069.0,1520.0,1781.0,566.0,1561.0,2127.0,1920.0,690.0,139.0,990.0,6502.0,0,0.0,eliema01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,449,Mark Aguirre,1003.0,715.0,30327.0,7787.0,72.50000000000001,11.0,24.5,16135.0,443.0,1432.0,7344.0,14703.0,3952.0,5337.0,1850.0,3114.0,4964.0,3149.0,732.0,332.0,2514.0,19969.0,0,3.0,aguirma01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,450,Mark Blount,767.0,479.0,17624.0,2543.0,22.199999999999996,-41.0,-2.6999999999999997,5092.0,37.0,103.0,2506.0,4989.0,1133.0,1556.0,1102.0,2355.0,3457.0,668.0,409.0,652.0,1230.0,6256.0,0,0.0,blounma01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,451,Mark Jackson,1461.0,1256.0,44763.0,5326.0,103.5,3.9999999999999982,28.999999999999996,11993.0,870.0,2598.0,4456.0,9395.0,2410.0,3124.0,1435.0,4228.0,5663.0,11930.0,1789.0,136.0,3604.0,13932.0,0,1.0,jacksma01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
448,452,Mark Olberding,865.0,301.0,21637.0,2824.0,43.099999999999994,-3.4000000000000004,10.600000000000001,5750.0,5.0,41.0,2819.0,5709.0,2492.0,3074.0,1238.0,3265.0,4503.0,2190.0,573.0,235.0,1509.0,8145.0,0,0.0,olberma01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,453,Mark Price,722.0,578.0,21560.0,3939.0,71.10000000000001,14.099999999999998,22.5,8345.0,976.0,2428.0,2963.0,5917.0,2135.0,2362.0,409.0,1439.0,1848.0,4863.0,860.0,76.0,1790.0,10989.0,0,4.0,pricema01,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
450,454,Mark West,1239.0,614.0,23199.0,2950.0,46.1,-51.7,5.9,5123.0,0.0,6.0,2950.0,5117.0,1416.0,2489.0,2040.0,4081.0,6121.0,517.0,386.0,1599.0,1440.0,7316.0,0,0.0,westma01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,455,Markieff Morris,512.0,287.0,13430.0,2379.0,19.4,-9.899999999999999,3.7000000000000006,5359.0,344.0,1051.0,2035.0,4308.0,1001.0,1301.0,702.0,2160.0,2862.0,883.0,485.0,306.0,890.0,6103.0,0,0.0,morrima02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,456,Marques Johnson,691.0,359.0,23694.0,5733.0,79.7,22.8,33.6,11065.0,14.0,92.0,5719.0,10973.0,2412.0,3265.0,1829.0,2988.0,4817.0,2502.0,888.0,525.0,1627.0,13892.0,0,5.0,johnsma01,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
453,457,Marvin Williams,861.0,674.0,24891.0,3276.0,53.79999999999999,-4.9,9.8,7390.0,724.0,2051.0,2552.0,5339.0,1846.0,2288.0,1096.0,3488.0,4584.0,1125.0,661.0,448.0,875.0,9122.0,0,0.0,willima02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,458,Matt Barnes,1059.0,382.0,24375.0,3043.0,46.0,0.8000000000000037,17.2,7001.0,1072.0,3209.0,1971.0,3792.0,1133.0,1520.0,1184.0,3608.0,4792.0,1912.0,782.0,477.0,1309.0,8291.0,0,0.0,barnema02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,459,Matt Harpring,665.0,349.0,17584.0,2900.0,42.00000000000001,-2.6000000000000005,8.4,6033.0,158.0,474.0,2742.0,5559.0,1687.0,2239.0,1281.0,2085.0,3366.0,907.0,497.0,112.0,1000.0,7645.0,0,0.0,harprma01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,461,Maurice Lucas,918.0,244.0,26671.0,5241.0,61.099999999999994,-2.699999999999999,13.9,11110.0,6.0,45.0,5235.0,11065.0,2774.0,3638.0,2262.0,5795.0,8057.0,2195.0,681.0,600.0,2028.0,13262.0,0,5.0,lucasma01,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
457,462,Maurice Taylor,599.0,243.0,14660.0,2674.0,10.4,-47.199999999999996,-6.7,5744.0,8.0,42.0,2666.0,5702.0,1005.0,1427.0,858.0,1851.0,2709.0,690.0,273.0,279.0,1067.0,6361.0,0,0.0,tayloma01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,463,McCoy McLemore,774.0,0.0,16341.0,2560.0,11.000000000000002,0.0,0.0,6523.0,0.0,0.0,2560.0,6523.0,1629.0,2102.0,0.0,0.0,4206.0,1055.0,0.0,0.0,0.0,6749.0,0,0.0,mclemmc01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,464,Mehmet Okur,634.0,460.0,18429.0,3028.0,54.7,5.200000000000001,15.8,6615.0,596.0,1590.0,2432.0,5025.0,1909.0,2396.0,1261.0,3175.0,4436.0,1089.0,329.0,453.0,991.0,8561.0,0,1.0,okurme01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,465,Mel Counts,911.0,0.0,15241.0,2974.0,30.199999999999996,-2.6,0.9000000000000001,6835.0,0.0,0.0,2974.0,6835.0,1294.0,1704.0,185.0,502.0,5353.0,1217.0,85.0,74.0,0.0,7242.0,0,0.0,countme01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,467,Michael Adams,653.0,510.0,20446.0,3257.0,47.0,4.500000000000003,18.000000000000004,7849.0,949.0,2857.0,2308.0,4992.0,2158.0,2543.0,416.0,1484.0,1900.0,4209.0,1081.0,67.0,1402.0,9621.0,0,1.0,adamsmi01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,468,Michael Beasley,509.0,206.0,11973.0,2604.0,13.0,-32.9,-4.3,5684.0,254.0,732.0,2350.0,4952.0,949.0,1252.0,554.0,1833.0,2387.0,640.0,301.0,261.0,855.0,6411.0,0,0.0,beaslmi01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,469,Michael Cage,1140.0,733.0,29716.0,3317.0,74.39999999999999,10.799999999999999,22.099999999999998,6445.0,0.0,25.0,3317.0,6420.0,1644.0,2476.0,3227.0,5419.0,8646.0,1057.0,1050.0,725.0,1161.0,8278.0,0,0.0,cagemi01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
464,470,Michael Cooper,873.0,94.0,23635.0,3014.0,52.4,0.5999999999999999,18.1,6429.0,428.0,1260.0,2586.0,5169.0,1273.0,1529.0,741.0,2028.0,2769.0,3666.0,1033.0,523.0,1429.0,7729.0,0,0.0,coopemi01,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
465,471,Michael Finley,1232.0,936.0,41495.0,7252.0,90.2,4.6,29.9,16350.0,1587.0,4242.0,5665.0,12108.0,2666.0,3292.0,1215.0,4032.0,5247.0,3512.0,1074.0,353.0,1814.0,18757.0,0,2.0,finlemi01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,472,Michael Jordan*,1072.0,1039.0,41011.0,12192.0,213.9,111.89999999999999,104.5,24537.0,581.0,1778.0,11611.0,22759.0,7327.0,8772.0,1668.0,5004.0,6672.0,5633.0,2514.0,893.0,2924.0,32292.0,1,14.0,jordami01,6.0,9.0,3.0,5.0,0.0,11.0,6.0,1.0,3.0,0.0,0.0,0.0
467,473,Michael Redd,629.0,429.0,20104.0,4207.0,55.800000000000004,-16.0,15.0,9405.0,1045.0,2751.0,3162.0,6654.0,2513.0,2998.0,622.0,1789.0,2411.0,1338.0,579.0,66.0,963.0,11972.0,0,1.0,reddmi01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
468,475,Mickey Johnson,982.0,141.0,27058.0,5124.0,62.699999999999996,11.400000000000002,23.100000000000005,11465.0,32.0,212.0,5092.0,11253.0,3565.0,4446.0,2364.0,4595.0,6959.0,2932.0,1107.0,678.0,2288.0,13845.0,0,0.0,johnsmi01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
